time,dust,R_color_mean,R_color_median,R_color_mode,R_color_std,R_color_cv,R_color_kurtosis,R_color_skewness,R_color_max,R_color_min,R_color_cov_prev,R_texture_energy,R_texture_entropy,R_texture_contrast,R_texture_correlation,R_texture_homogeneity,G_color_mean,G_color_median,G_color_mode,G_color_std,G_color_cv,G_color_kurtosis,G_color_skewness,G_color_max,G_color_min,G_color_cov_prev,G_texture_energy,G_texture_entropy,G_texture_contrast,G_texture_correlation,G_texture_homogeneity,B_color_mean,B_color_median,B_color_mode,B_color_std,B_color_cv,B_color_kurtosis,B_color_skewness,B_color_max,B_color_min,B_color_cov_prev,B_texture_energy,B_texture_entropy,B_texture_contrast,B_texture_correlation,B_texture_homogeneity,Gray_color_mean,Gray_color_median,Gray_color_mode,Gray_color_std,Gray_color_cv,Gray_color_kurtosis,Gray_color_skewness,Gray_color_max,Gray_color_min,Gray_color_cov_prev,Gray_texture_energy,Gray_texture_entropy,Gray_texture_contrast,Gray_texture_correlation,Gray_texture_homogeneity
3107,9.01,0.477364896,0.198420161,-0.119674053,1.095784088,0.229219842,-0.391708577,0.155744496,-0.401817741,0,0.705713365,0.280724184,0.458574222,-0.570315891,1.09731799,-0.268963744,0.491223419,0.23346004,-0.114880079,1.01562927,0.049434284,-0.515427213,-0.036242452,-0.747204383,0,0.62384537,0.014386058,0.407729527,-0.560610909,1.034911249,-0.305986222,0.515881375,0.342078551,-0.060578253,0.864202327,-0.204614598,-0.677464558,-0.397321923,-0.777355814,0,0.47670471,-0.244855131,0.540706404,-0.583478087,0.957723029,-0.386842229,0.490715724,0.244348622,-0.121828648,1.020777427,0.058326605,-0.509843733,-0.028427519,-0.434571711,0,0.629272759,0.100519947,0.429628796,-0.566498558,1.040104197,-0.301230994
3108,8.41,0.482224786,0.198420161,-0.119674053,1.138085215,0.267293939,-0.433667269,0.147992569,-0.703888593,0,0.921977832,0.302272243,0.509020678,-0.485781458,1.104154706,-0.413938477,0.495937872,0.23346004,-0.114880079,1.065724187,0.09188906,-0.507856976,-0.007371009,-0.133624653,0,0.841836792,0.027149177,0.440188073,-0.47595696,1.0454938,-0.428691911,0.522941663,0.298273277,-0.060578253,0.924701531,-0.15759988,-0.62452866,-0.331536973,-0.483230264,0,0.693728803,-0.241199899,0.58004407,-0.484568195,0.973686642,-0.501934249,0.495388332,0.200142009,-0.121828648,1.070181154,0.100638994,-0.506177846,-0.002474283,0.789164329,0,0.847000584,0.113743072,0.46742078,-0.480200431,1.050278616,-0.425753511
3109,7.33,0.36673254,0.153947378,-0.119674053,0.907089213,0.204121072,-0.543497926,-0.002627988,-0.703888593,0,0.791477824,0.321741439,0.417514618,-0.501078815,1.009361351,-0.328926341,0.379857243,0.189257936,-0.114880079,0.847306308,0.049261134,-0.575164298,-0.12554388,-0.133624653,0,0.722591905,0.038546129,0.377014295,-0.494383073,0.956492524,-0.352298621,0.403471566,0.254468002,-0.060578253,0.720506703,-0.178520216,-0.630856627,-0.389664902,-0.483230264,0,0.58841079,-0.201214501,0.491641737,-0.508973498,0.883503444,-0.401042818,0.378982281,0.200142009,-0.121828648,0.850209655,0.056667155,-0.576380592,-0.122812852,-0.434571711,0,0.726371905,0.123542275,0.395641667,-0.49915707,0.960564026,-0.353843707
3110,7.33,0.552656386,0.242892945,-0.119674053,1.216133095,0.23675361,-0.649493821,-0.040605088,-0.703888593,0,0.856754718,0.2916239,0.571364941,-0.368560336,1.120792767,-0.644026412,0.564191986,0.277662144,-0.114880079,1.155525175,0.078167511,-0.672101152,-0.159585562,-0.133624653,0,0.794640375,0.028063485,0.490782907,-0.356131018,1.067121661,-0.626519899,0.587025019,0.342078551,-0.060578253,1.030943955,-0.150079848,-0.706505834,-0.412216453,-0.483230264,0,0.669212652,-0.230265201,0.627500026,-0.348778072,1.004202857,-0.690339264,0.563529309,0.288555236,-0.121828648,1.158048929,0.084892203,-0.672242251,-0.157714406,0.789164329,0,0.797327032,0.106915039,0.521893155,-0.360359821,1.07125015,-0.633989268
3111,7.55,0.704268956,0.287365729,-0.119674053,1.455001112,0.247394846,-0.715380804,-0.075664914,-0.703888593,0,1.190839214,0.269533407,0.494775622,-0.607685792,1.228966976,-0.115992666,0.708477021,0.321864249,-0.114880079,1.395781531,0.097651478,-0.740895912,-0.185078101,0.479955076,0,1.128244384,0.020913703,0.424951245,-0.611832806,1.174349356,-0.161959124,0.731050959,0.385883826,-0.060578253,1.291849347,-0.11470925,-0.783123686,-0.430602512,-0.189104715,0,1.013938393,-0.243690275,0.573373084,-0.645042808,1.127081944,-0.224761368,0.709324372,0.288555236,-0.121828648,1.39909386,0.102976909,-0.7415749,-0.185538214,0.789164329,0,1.1316196,0.095957154,0.448285595,-0.615764464,1.178814881,-0.160615916
3112,7.28,0.634739669,0.109474594,-0.119674053,1.499798883,0.403077485,-0.691455453,0.050259168,-0.099746888,0,1.381237395,0.451957043,0.256545959,-1.471211529,1.329076849,0.58687101,0.647293544,0.145055831,-0.114880079,1.44917969,0.235931323,-0.7329861,-0.071038503,0.479955076,0,1.323764421,0.081026899,0.268996431,-1.484905701,1.270688921,0.409100818,0.682794309,0.210662728,-0.060578253,1.354625065,0.008496379,-0.784118357,-0.33515929,-0.04204194,0,1.22603798,-0.140584552,0.386138887,-1.606373474,1.229296659,0.414516748,0.647562808,0.155935395,-0.121828648,1.451106429,0.242413902,-0.730176313,-0.06925897,0.789164329,0,1.327085976,0.155204338,0.280598463,-1.491001628,1.274796945,0.422221471
3113,6.46,0.693399795,0.065001811,-0.119674053,1.721464148,0.536483845,-0.698687355,0.142677163,-0.401817741,0,1.520560036,0.432546848,0.353000501,-1.238517619,1.365738206,0.247475192,0.705115286,0.056651623,-0.114880079,1.67184506,0.358066591,-0.748734397,0.015381231,0.479955076,0,1.469270322,0.084110017,0.325621513,-1.242417199,1.307364265,0.126593607,0.726700393,0.123052179,-0.060578253,1.553582843,0.122805612,-0.816342368,-0.271558879,-0.189104715,0,1.362091503,-0.152204054,0.453319235,-1.302182062,1.259662505,0.108973063,0.704098473,0.067522168,-0.121828648,1.670770982,0.365021534,-0.745976154,0.015680755,0.789164329,0,1.469744453,0.148354393,0.345519749,-1.245299937,1.310663032,0.131546831
3114,6.76,0.844206124,0.109474594,-0.119674053,1.95764452,0.532795375,-0.784034321,0.090800176,-0.099746888,0,1.797926741,0.394150079,0.422264387,-1.016344299,1.403259811,-0.031882615,0.848500512,0.100853727,-0.114880079,1.907037992,0.361985956,-0.808953317,-0.016087001,0.479955076,0,1.747235458,0.066263374,0.375108677,-1.02026408,1.344916639,-0.112357337,0.861668633,0.166857454,-0.060578253,1.797637395,0.143407215,-0.855154332,-0.27631318,-0.189104715,0,1.629279032,-0.182000552,0.525335573,-1.035465739,1.301290813,-0.155541027,0.848049539,0.067522168,-0.121828648,1.906124011,0.368231781,-0.809369194,-0.018923588,0.789164329,0,1.746080481,0.130685534,0.390297878,-1.019277679,1.348232869,-0.107699341
3115,5.92,0.831440515,0.020529027,-0.119674053,2.044045142,0.637669885,-0.793963803,0.15255564,-0.099746888,0,1.996610563,0.406671323,0.329368755,-1.1113332,1.430507594,0.233844863,0.836838343,0.012449519,-0.114880079,1.998459418,0.460184229,-0.808700167,0.056031423,0.479955076,0,1.949115932,0.077903053,0.29899937,-1.124270089,1.37270384,0.136724968,0.853401506,0.123052179,-0.060578253,1.907789829,0.248718162,-0.829618722,-0.177798589,0.252083609,0,1.846419771,-0.158650475,0.442971878,-1.166185175,1.335979637,0.108879502,0.836527548,0.023315554,-0.121828648,1.998515227,0.468239413,-0.807602781,0.054255729,0.789164329,0,1.948556965,0.144964052,0.297366154,-1.127589923,1.376640073,0.146392553
3116,6.29,1.04519672,0.065001811,-0.119674053,2.473958951,0.715352855,-0.893110464,0.119734346,-0.099746888,0,2.2877822,0.463382435,0.130665309,-1.250269733,1.524494127,0.575536412,1.05250698,0.100853727,-0.114880079,2.424083325,0.520087671,-0.920573733,0.000621918,0.479955076,0,2.239249807,0.126336171,0.072320233,-1.261357364,1.462185808,0.42201233,1.077609573,0.166857454,-0.060578253,2.320399373,0.27878198,-0.963717348,-0.273249794,0.399146384,0,2.135194504,-0.12401654,0.298056131,-1.344123028,1.429361462,0.396336647,1.052949466,0.067522168,-0.121828648,2.424206106,0.52771595,-0.917246905,9.99E-05,0.789164329,0,2.239601212,0.20724907,0.062150744,-1.267435934,1.466626033,0.436996603
3117,6.62,1.186258782,0.109474594,-0.119674053,2.709696119,0.719097782,-1.007909517,0.030609098,-0.703888593,0,2.774507887,0.546832182,-0.13304225,-1.275469668,1.564666997,0.916690952,1.190814243,0.100853727,-0.114880079,2.655242298,0.521156724,-1.019616066,-0.085504899,-0.133624653,0,2.723245113,0.143510494,-0.105530778,-1.281429656,1.499925372,0.712578284,1.210123732,0.210662728,-0.060578253,2.541376336,0.277225357,-1.049108174,-0.354928096,0.693271933,0,2.60364905,-0.123006534,0.17814431,-1.386980607,1.468757301,0.660667091,1.191108543,0.111728781,-0.121828648,2.654727258,0.528447182,-1.017517648,-0.086757302,-0.434571711,0,2.723213402,0.265167918,-0.158571068,-1.290212056,1.504567645,0.743761129
3118,5.64,1.3435022,0.198420161,-0.119674053,2.866205044,0.631491859,-1.136073863,-0.134826768,-0.703888593,0,3.085817912,0.584999196,-0.118259763,-1.194090511,1.582793978,0.687998215,1.336868543,0.23346004,-0.114880079,2.793496125,0.439741048,-1.131425886,-0.248696424,-0.747204383,0,3.0193921,0.147704625,-0.095928573,-1.204924506,1.515470381,0.528066446,1.352912448,0.342078551,-0.060578253,2.676593527,0.199349919,-1.139294877,-0.501614075,0.693271933,0,2.89041291,-0.143104863,0.242009591,-1.298080511,1.484663621,0.452799182,1.33932984,0.200142009,-0.121828648,2.796312585,0.445922433,-1.129660901,-0.249504275,-0.434571711,0,3.021407156,0.239050205,-0.112950695,-1.213653731,1.52066024,0.561089842
3119,5.51,1.391179919,0.242892945,-0.119674053,2.913800212,0.606353508,-1.172209699,-0.183892398,-0.703888593,0,3.253228679,0.57324718,-0.222257801,-1.262183769,1.593841595,0.967844253,1.383165632,0.277662144,-0.114880079,2.8462842,0.42206964,-1.158568409,-0.288242379,-0.133624653,0,3.178098802,0.159346318,-0.180098565,-1.279346391,1.527043593,0.785941382,1.405293176,0.385883826,-0.060578253,2.740150139,0.182413507,-1.160040145,-0.532898086,1.134460257,0,3.054610092,-0.147981479,0.180897351,-1.385863312,1.498634104,0.713917814,1.386751259,0.244348622,-0.121828648,2.849583169,0.42700635,-1.157584745,-0.290257942,-0.434571711,0,3.182892797,0.25688379,-0.209850716,-1.289608781,1.532392501,0.823374242
3120,5.8,1.175811318,-0.023943756,-0.119674053,2.827730678,0.840410082,-1.049129663,0.050323873,0.202323965,0,3.210464305,0.671112383,-0.412209458,-1.837455287,1.618163215,1.208906232,1.176993366,0.012449519,-0.114880079,2.782942815,0.643451692,-1.039708245,-0.046089814,-0.133624653,0,3.155791077,0.233034554,-0.311796412,-1.881316454,1.55306173,1.022913804,1.19101977,0.079246905,-0.060578253,2.678608809,0.40832895,-1.041158275,-0.285814704,1.134460257,0,3.041245441,-0.053373721,0.024825259,-2.083276704,1.526992155,0.958296506,1.177826376,0.023315554,-0.121828648,2.780724985,0.649982264,-1.039141131,-0.049835557,-0.434571711,0,3.156935368,0.314989505,-0.351496317,-1.899693942,1.55806335,1.064658493
3121,5,1.262825482,0.065001811,-0.119674053,2.886255626,0.763695394,-1.074244378,-0.003201894,-0.401817741,0,3.217681169,0.607191897,-0.462817297,-1.771147244,1.621811497,1.322676685,1.263020682,0.100853727,-0.114880079,2.843767595,0.575537328,-1.065614058,-0.101984289,-0.133624653,0,3.182086892,0.259057326,-0.409113109,-1.812294916,1.556928311,1.070443016,1.272941616,0.210662728,-0.060578253,2.731145329,0.340911833,-1.071221204,-0.347434459,0.987397482,0,3.063052053,-0.043731576,-0.016236429,-1.999769049,1.529666347,1.068147667,1.263451236,0.067522168,-0.121828648,2.840733096,0.581229825,-1.065044972,-0.105593594,-0.434571711,0,3.178362536,0.389933163,-0.482059098,-1.823487564,1.561448928,1.109095223
3122,5.1,1.273398605,0.020529027,-0.119674053,3.017504781,0.863306172,-1.097436952,0.023296014,-0.099746888,0,3.348481399,0.630014915,-0.650339122,-1.751180165,1.637564249,1.666170204,1.277125596,0.012449519,-0.114880079,2.969362526,0.656134501,-1.092065681,-0.086356182,-0.133624653,0,3.310405955,0.322913473,-0.614253839,-1.788552887,1.571202696,1.383220843,1.285476614,0.123052179,-0.060578253,2.842119276,0.408553276,-1.098551497,-0.340808309,1.281523032,0,3.173278661,0.005808839,-0.15506011,-2.00004879,1.544232051,1.335783322,1.27714607,0.023315554,-0.121828648,2.966737758,0.663631949,-1.090566542,-0.088503916,-0.434571711,0,3.306412659,0.451243438,-0.696001084,-1.806889226,1.576238655,1.432124278
3123,5.29,1.373238317,0.109474594,-0.119674053,3.105226331,0.794654495,-1.156646627,-0.063510896,-0.099746888,0,3.52057965,0.675714357,-0.687265309,-1.616537329,1.640475065,1.497647675,1.372797805,0.100853727,-0.114880079,3.05517148,0.596393728,-1.147025536,-0.17066131,-0.747204383,0,3.478569378,0.381816771,-0.704733543,-1.650738383,1.574032322,1.238180127,1.375813157,0.210662728,-0.060578253,2.921000603,0.35161518,-1.150569906,-0.421629924,1.134460257,0,3.324624069,-0.007309772,-0.15336986,-1.831813903,1.54576801,1.144110327,1.373016604,0.111728781,-0.121828648,3.052407741,0.602859406,-1.145476251,-0.172875701,-0.434571711,0,3.474737618,0.556901999,-0.80404122,-1.668370232,1.579055702,1.293351088
3124,4.79,1.386535723,0.065001811,-0.119674053,3.122676187,0.790671833,-1.168073314,-0.065412065,-0.099746888,0,3.593328074,0.562586383,-0.633876706,-1.61584735,1.642579058,1.658925506,1.374831175,0.056651623,-0.114880079,3.063897025,0.600480876,-1.15806046,-0.173338846,-0.133624653,0,3.543457881,0.325715174,-0.668532636,-1.662412778,1.575684828,1.401445154,1.382808981,0.166857454,-0.060578253,2.938869915,0.355971917,-1.162827188,-0.428631888,1.428585806,0,3.389992068,-0.032314401,-0.158357814,-1.840220453,1.54842343,1.3077363,1.377657759,0.067522168,-0.121828648,3.063615632,0.605497747,-1.156828354,-0.176161671,-0.434571711,0,3.541309162,0.456367887,-0.744877108,-1.679630265,1.580982738,1.471387651
3125,4.74,1.294678757,-0.06841654,-0.119674053,3.068047321,0.876132698,-1.123475273,0.015240222,-0.401817741,0,3.56907645,0.55302126,-0.546465578,-1.479627549,1.627752801,1.300034202,1.279446671,-0.07595469,-0.114880079,3.00874017,0.684131178,-1.111372097,-0.085754904,-0.133624653,0,3.512108179,0.310671276,-0.574247632,-1.516577287,1.561258934,1.106663433,1.2811823,0.03544163,-0.060578253,2.882661654,0.444799158,-1.115804087,-0.339096555,1.428585806,0,3.366428436,-0.041435629,-0.086206473,-1.675544778,1.533072051,1.01272889,1.282714368,-0.065097673,-0.121828648,3.008528501,0.689429163,-1.111140305,-0.090217582,-0.434571711,0,3.512047312,0.43536054,-0.650626954,-1.533705204,1.566552811,1.171926123
3126,4.87,1.348612814,0.065001811,-0.119674053,3.038794321,0.772766178,-1.148196842,-0.063075315,0.202323965,0,3.503351281,0.539379562,-0.546686576,-1.605119411,1.63148229,1.444550414,1.337604903,0.056651623,-0.114880079,2.985025278,0.587984266,-1.128566816,-0.156171428,-0.133624653,0,3.449496119,0.284882152,-0.544471519,-1.652864095,1.565710324,1.219590378,1.353189275,0.210662728,-0.060578253,2.865742923,0.339294628,-1.127617894,-0.401106047,1.428585806,0,3.307076958,-0.054032303,-0.072206579,-1.813577236,1.537810157,1.111122089,1.340908986,0.067522168,-0.121828648,2.983985952,0.591613297,-1.128933725,-0.161282637,-0.434571711,0,3.448905785,0.417069473,-0.629203021,-1.667365402,1.570743101,1.296236824
3127,4.62,1.246544228,-0.06841654,-0.119674053,3.048043976,0.930074621,-1.106015065,0.044866566,-0.099746888,0,3.488445559,0.647485689,-0.725546001,-1.911720563,1.650960063,1.65280099,1.238266157,-0.07595469,-0.114880079,3.001742321,0.734949533,-1.093571054,-0.053766046,-0.747204383,0,3.444932915,0.374555816,-0.68544854,-1.979958967,1.585436276,1.443019211,1.273098219,0.03544163,-0.060578253,2.885687016,0.457746672,-1.09593725,-0.308062771,1.281523032,0,3.310504072,-0.016274434,-0.210336791,-2.159810785,1.557772544,1.325815201,1.24282922,-0.065097673,-0.121828648,3.000039037,0.73773729,-1.093246838,-0.05872409,-0.434571711,0,3.443153322,0.461192139,-0.745300982,-1.99369859,1.590339365,1.501443153
